counter,time,right_j0,right_j1,right_j2,right_j3,right_j4,right_j5,right_j6,cube_pose_x,cube_pose_y,right_gripper
530,29.868000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.61,0.36,0.0
531,30.069000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.61,0.36,0.0
532,30.269000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.61,0.36,0.0
533,30.469000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.61,0.36,0.0
534,30.862000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.63,0.27,0.0
535,31.062000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.63,0.27,0.0
536,31.264000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.63,0.27,0.0
537,31.464000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.63,0.27,0.0
538,31.664000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.63,0.27,0.0
539,32.123000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.54,-0.14,0.0
540,32.325000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.54,-0.14,0.0
541,32.525000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.54,-0.14,0.0
542,32.725000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.54,-0.14,0.0
543,32.925000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.54,-0.14,0.0
544,33.324000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.57,0.15,0.0
545,33.528000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.57,0.15,0.0
546,33.729000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.57,0.15,0.0
547,33.930000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.57,0.15,0.0
548,34.130000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.57,0.15,0.0
549,34.513000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
550,34.714000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
551,34.915000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
552,35.116000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
553,35.316000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
554,35.691000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,-0.1,0.0
555,35.891000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,-0.1,0.0
556,36.091000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,-0.1,0.0
557,36.291000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,-0.1,0.0
558,36.494000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,-0.1,0.0
559,36.776000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,0.39,0.0
560,36.976000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,0.39,0.0
561,37.177000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,0.39,0.0
562,37.381000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,0.39,0.0
563,37.581000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,0.39,0.0
564,37.948000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.14,0.0
565,38.149000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.14,0.0
566,38.349000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.14,0.0
567,38.551000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.14,0.0
568,38.751000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.14,0.0
569,38.953000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.14,0.0
570,39.322000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,-0.29,0.0
571,39.524000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,-0.29,0.0
572,39.724000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,-0.29,0.0
573,39.926000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,-0.29,0.0
574,40.126000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,-0.29,0.0
575,40.326000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,-0.29,0.0
576,40.604000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
577,40.805000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
578,41.005000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
579,41.208000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
580,41.409000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
581,41.609000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.6,0.16,0.0
582,41.986000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.58,0.37,0.0
583,42.186000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.58,0.37,0.0
584,42.390000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.58,0.37,0.0
585,42.590000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.58,0.37,0.0
586,42.793000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.58,0.37,0.0
587,42.993000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.58,0.37,0.0
588,43.252000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.5,-0.29,0.0
589,43.454000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.5,-0.29,0.0
590,43.654000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.5,-0.29,0.0
591,43.859000,-0.247752333745,1.57264436501,0.163409232621,-0.0016200830024,-0.0354274586616,-0.0399656289275,0.0182230925742,0.5,-0.29,0.0
592,44.059000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.5,-0.29,0.0
593,44.334000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289275,0.0182230925742,0.5,-0.29,0.0
594,44.535000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.61,0.35,0.0
595,44.735000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.61,0.35,0.0
596,44.938000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.61,0.35,0.0
597,45.138000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.61,0.35,0.0
598,45.339000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.61,0.35,0.0
599,45.621000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.01,0.0
600,45.821000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.01,0.0
601,46.022000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.01,0.0
602,46.225000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.01,0.0
603,46.425000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.01,0.0
604,46.625000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.01,0.0
605,46.849000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.16,0.0
606,47.049000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.16,0.0
607,47.249000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.16,0.0
608,47.449000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.16,0.0
609,47.649000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.16,0.0
610,47.849000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.16,0.0
611,48.194000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.28,0.0
612,48.394000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.28,0.0
613,48.594000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.28,0.0
614,48.794000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.28,0.0
615,48.994000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.28,0.0
616,49.371000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.52,0.27,0.0
617,49.573000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.52,0.27,0.0
618,49.776000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.52,0.27,0.0
619,49.976000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.52,0.27,0.0
620,50.176000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.52,0.27,0.0
621,50.512000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.39,0.0
622,50.712000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.39,0.0
623,50.913000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.39,0.0
624,51.116000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.39,0.0
625,51.316000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.39,0.0
626,51.521000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.64,-0.39,0.0
627,51.894000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.7,0.05,0.0
628,52.094000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.7,0.05,0.0
629,52.294000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.7,0.05,0.0
630,52.496000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.7,0.05,0.0
631,52.696000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.7,0.05,0.0
632,52.896000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.7,0.05,0.0
633,53.125000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,0.07,0.0
634,53.326000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,0.07,0.0
635,53.526000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,0.07,0.0
636,53.726000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,0.07,0.0
637,53.929000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,0.07,0.0
638,54.129000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.69,0.07,0.0
639,54.453000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.68,0.17,0.0
640,54.654000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.68,0.17,0.0
641,54.854000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.68,0.17,0.0
642,55.055000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.68,0.17,0.0
643,55.255000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.68,0.17,0.0
644,55.627000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.55,0.23,0.0
645,55.829000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.55,0.23,0.0
646,56.029000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.55,0.23,0.0
647,56.229000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.55,0.23,0.0
648,56.429000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.55,0.23,0.0
649,56.733000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.51,-0.31,0.0
650,56.934000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.51,-0.31,0.0
651,57.134000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.51,-0.31,0.0
652,57.334000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.51,-0.31,0.0
653,57.536000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.51,-0.31,0.0
654,57.902000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.37,0.0
655,58.105000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.37,0.0
656,58.305000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.37,0.0
657,58.511000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.37,0.0
658,58.712000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.56,0.37,0.0
659,59.062000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.23,0.0
660,59.262000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.23,0.0
661,59.462000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.23,0.0
662,59.664000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.23,0.0
663,59.868000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.66,-0.23,0.0
664,60.195000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.65,0.17,0.0
665,60.397000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.65,0.17,0.0
666,60.598000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300238,-0.0354274586616,-0.0399656289274,0.0182230925742,0.65,0.17,0.0
667,60.799000,-0.247752333745,1.57264436501,0.163409232621,-0.00162008300239,-0.0354274586616,-0.0399656289274,0.0182230925742,0.65,0.17,0.0
